dataset_id	control_type	control_id	iteration	null_statistic	seed
HWANG_GSE202051_NAIVE	expression-matched random gene set	HALLMARK_PROTEIN_SECRETION	21	0.00048454249035043823	2026
HWANG_GSE202051_NAIVE	expression-matched random gene set	HALLMARK_PROTEIN_SECRETION	22	0.0016325640875476477	2026
HWANG_GSE202051_NAIVE	expression-matched random gene set	HALLMARK_PROTEIN_SECRETION	23	0.009402302233974766	2026
HWANG_GSE202051_NAIVE	expression-matched random gene set	HALLMARK_PROTEIN_SECRETION	24	0.0062996756870604305	2026
HWANG_GSE202051_NAIVE	expression-matched random gene set	HALLMARK_PROTEIN_SECRETION	25	0.012216775121763295	2026
HWANG_GSE202051_NAIVE	expression-matched random gene set	HALLMARK_PROTEIN_SECRETION	26	-0.0039829707618366465	2026
HWANG_GSE202051_NAIVE	expression-matched random gene set	HALLMARK_PROTEIN_SECRETION	27	0.005683724953902848	2026
HWANG_GSE202051_NAIVE	expression-matched random gene set	HALLMARK_PROTEIN_SECRETION	28	-0.006937982096701153	2026
HWANG_GSE202051_NAIVE	expression-matched random gene set	HALLMARK_PROTEIN_SECRETION	29	0.005408859061085316	2026
HWANG_GSE202051_NAIVE	expression-matched random gene set	HALLMARK_PROTEIN_SECRETION	30	-0.000532233638928432	2026
HWANG_GSE202051_NAIVE	expression-matched random gene set	HALLMARK_PROTEIN_SECRETION	31	0.006071902942400461	2026
HWANG_GSE202051_NAIVE	expression-matched random gene set	HALLMARK_PROTEIN_SECRETION	32	0.002710100001228361	2026
HWANG_GSE202051_NAIVE	expression-matched random gene set	HALLMARK_PROTEIN_SECRETION	33	0.0014582095089665775	2026
HWANG_GSE202051_NAIVE	expression-matched random gene set	HALLMARK_PROTEIN_SECRETION	34	0.003938308839683821	2026
HWANG_GSE202051_NAIVE	expression-matched random gene set	HALLMARK_PROTEIN_SECRETION	35	0.006267049304319816	2026
HWANG_GSE202051_NAIVE	expression-matched random gene set	HALLMARK_PROTEIN_SECRETION	36	0.010165330985347106	2026
HWANG_GSE202051_NAIVE	expression-matched random gene set	HALLMARK_PROTEIN_SECRETION	37	0.0046054496248959615	2026
HWANG_GSE202051_NAIVE	expression-matched random gene set	HALLMARK_PROTEIN_SECRETION	38	-0.005571246370214788	2026
HWANG_GSE202051_NAIVE	expression-matched random gene set	HALLMARK_PROTEIN_SECRETION	39	0.00200849540172527	2026
HWANG_GSE202051_NAIVE	expression-matched random gene set	HALLMARK_PROTEIN_SECRETION	40	-0.0034744492657190046	2026
HWANG_GSE202051_NAIVE	expression-matched random gene set	HALLMARK_PROTEIN_SECRETION	41	0.005186603588858175	2026
HWANG_GSE202051_NAIVE	expression-matched random gene set	HALLMARK_PROTEIN_SECRETION	42	0.007312641676664965	2026
HWANG_GSE202051_NAIVE	expression-matched random gene set	HALLMARK_PROTEIN_SECRETION	43	-0.0015636599312800845	2026
HWANG_GSE202051_NAIVE	expression-matched random gene set	HALLMARK_PROTEIN_SECRETION	44	-0.002728138260390127	2026
HWANG_GSE202051_NAIVE	expression-matched random gene set	HALLMARK_PROTEIN_SECRETION	45	-0.0029240817556057046	2026
HWANG_GSE202051_NAIVE	expression-matched random gene set	HALLMARK_PROTEIN_SECRETION	46	-0.0008395261548838544	2026
HWANG_GSE202051_NAIVE	expression-matched random gene set	HALLMARK_PROTEIN_SECRETION	47	0.005306358629508309	2026
HWANG_GSE202051_NAIVE	expression-matched random gene set	HALLMARK_PROTEIN_SECRETION	48	-0.0023835089620431594	2026
HWANG_GSE202051_NAIVE	expression-matched random gene set	HALLMARK_PROTEIN_SECRETION	49	0.001942008571216327	2026
HWANG_GSE202051_NAIVE	expression-matched random gene set	HALLMARK_PROTEIN_SECRETION	50	0.006192305577082072	2026
HWANG_GSE202051_NAIVE	expression-matched random gene set	HALLMARK_PROTEIN_SECRETION	51	0.0019903302208248994	2026
HWANG_GSE202051_NAIVE	expression-matched random gene set	HALLMARK_PROTEIN_SECRETION	52	-0.010325518302461381	2026
HWANG_GSE202051_NAIVE	expression-matched random gene set	HALLMARK_PROTEIN_SECRETION	53	0.005671527054443334	2026
HWANG_GSE202051_NAIVE	expression-matched random gene set	HALLMARK_PROTEIN_SECRETION	54	0.002317238170188805	2026
HWANG_GSE202051_NAIVE	expression-matched random gene set	HALLMARK_PROTEIN_SECRETION	55	-0.0019182431632820151	2026
HWANG_GSE202051_NAIVE	expression-matched random gene set	HALLMARK_PROTEIN_SECRETION	56	0.007040670572756482	2026
HWANG_GSE202051_NAIVE	expression-matched random gene set	HALLMARK_PROTEIN_SECRETION	57	-0.0055018240569830726	2026
HWANG_GSE202051_NAIVE	expression-matched random gene set	HALLMARK_PROTEIN_SECRETION	58	-0.00473624144498931	2026
HWANG_GSE202051_NAIVE	expression-matched random gene set	HALLMARK_PROTEIN_SECRETION	59	-0.003815672260950107	2026
HWANG_GSE202051_NAIVE	expression-matched random gene set	HALLMARK_PROTEIN_SECRETION	60	-0.010153775622505143	2026
HWANG_GSE202051_NAIVE	expression-matched random gene set	HALLMARK_PROTEIN_SECRETION	61	0.005739662537078933	2026
HWANG_GSE202051_NAIVE	expression-matched random gene set	HALLMARK_PROTEIN_SECRETION	62	0.001997610055503307	2026
HWANG_GSE202051_NAIVE	expression-matched random gene set	HALLMARK_PROTEIN_SECRETION	63	-0.001042478060343005	2026
HWANG_GSE202051_NAIVE	expression-matched random gene set	HALLMARK_PROTEIN_SECRETION	64	0.0008786294312444181	2026
HWANG_GSE202051_NAIVE	expression-matched random gene set	HALLMARK_PROTEIN_SECRETION	65	0.004922805130249358	2026
HWANG_GSE202051_NAIVE	expression-matched random gene set	HALLMARK_PROTEIN_SECRETION	66	3.67888070664645e-05	2026
HWANG_GSE202051_NAIVE	expression-matched random gene set	HALLMARK_PROTEIN_SECRETION	67	-0.0005483466562360124	2026
HWANG_GSE202051_NAIVE	expression-matched random gene set	HALLMARK_PROTEIN_SECRETION	68	-0.007498555402490884	2026
HWANG_GSE202051_NAIVE	expression-matched random gene set	HALLMARK_PROTEIN_SECRETION	69	0.008379573553144625	2026
HWANG_GSE202051_NAIVE	expression-matched random gene set	HALLMARK_PROTEIN_SECRETION	70	0.0034072345026188076	2026
HWANG_GSE202051_NAIVE	expression-matched random gene set	HALLMARK_PROTEIN_SECRETION	71	-0.003231577419868893	2026
HWANG_GSE202051_NAIVE	expression-matched random gene set	HALLMARK_PROTEIN_SECRETION	72	0.00717067546119279	2026
HWANG_GSE202051_NAIVE	expression-matched random gene set	HALLMARK_PROTEIN_SECRETION	73	0.007162367108323332	2026
HWANG_GSE202051_NAIVE	expression-matched random gene set	HALLMARK_PROTEIN_SECRETION	74	0.003791215978724955	2026
HWANG_GSE202051_NAIVE	expression-matched random gene set	HALLMARK_PROTEIN_SECRETION	75	0.0030254895349181017	2026
HWANG_GSE202051_NAIVE	expression-matched random gene set	HALLMARK_PROTEIN_SECRETION	76	-0.0018272021616981332	2026
HWANG_GSE202051_NAIVE	expression-matched random gene set	HALLMARK_PROTEIN_SECRETION	77	0.009088153300323426	2026
HWANG_GSE202051_NAIVE	expression-matched random gene set	HALLMARK_PROTEIN_SECRETION	78	0.005433008997955898	2026
HWANG_GSE202051_NAIVE	expression-matched random gene set	HALLMARK_PROTEIN_SECRETION	79	-0.0023319563822881725	2026
HWANG_GSE202051_NAIVE	expression-matched random gene set	HALLMARK_PROTEIN_SECRETION	80	0.004676433205720531	2026
HWANG_GSE202051_NAIVE	expression-matched random gene set	HALLMARK_PROTEIN_SECRETION	81	-1.7931322967675598e-05	2026
HWANG_GSE202051_NAIVE	expression-matched random gene set	HALLMARK_PROTEIN_SECRETION	82	0.001800630992348513	2026
HWANG_GSE202051_NAIVE	expression-matched random gene set	HALLMARK_PROTEIN_SECRETION	83	0.008694185541393923	2026
HWANG_GSE202051_NAIVE	expression-matched random gene set	HALLMARK_PROTEIN_SECRETION	84	-0.00012089047288456136	2026
HWANG_GSE202051_NAIVE	expression-matched random gene set	HALLMARK_PROTEIN_SECRETION	85	0.011306315519991283	2026
HWANG_GSE202051_NAIVE	expression-matched random gene set	HALLMARK_PROTEIN_SECRETION	86	-0.003328060800220082	2026
HWANG_GSE202051_NAIVE	expression-matched random gene set	HALLMARK_PROTEIN_SECRETION	87	0.0016009813173172638	2026
HWANG_GSE202051_NAIVE	expression-matched random gene set	HALLMARK_PROTEIN_SECRETION	88	0.002125442033248276	2026
HWANG_GSE202051_NAIVE	expression-matched random gene set	HALLMARK_PROTEIN_SECRETION	89	0.0067157155003732295	2026
HWANG_GSE202051_NAIVE	expression-matched random gene set	HALLMARK_PROTEIN_SECRETION	90	0.0042662719028127415	2026
HWANG_GSE202051_NAIVE	expression-matched random gene set	HALLMARK_PROTEIN_SECRETION	91	0.009202353500204978	2026
HWANG_GSE202051_NAIVE	expression-matched random gene set	HALLMARK_PROTEIN_SECRETION	92	-0.0010714688063178644	2026
HWANG_GSE202051_NAIVE	expression-matched random gene set	HALLMARK_PROTEIN_SECRETION	93	-0.0033866368846698475	2026
HWANG_GSE202051_NAIVE	expression-matched random gene set	HALLMARK_PROTEIN_SECRETION	94	0.0020357617366390966	2026
HWANG_GSE202051_NAIVE	expression-matched random gene set	HALLMARK_PROTEIN_SECRETION	95	0.0007057153861267058	2026
HWANG_GSE202051_NAIVE	expression-matched random gene set	HALLMARK_PROTEIN_SECRETION	96	-0.0008286716173260584	2026
HWANG_GSE202051_NAIVE	expression-matched random gene set	HALLMARK_PROTEIN_SECRETION	97	-0.005651685683423429	2026
HWANG_GSE202051_NAIVE	expression-matched random gene set	HALLMARK_PROTEIN_SECRETION	98	-0.003085024704668398	2026
HWANG_GSE202051_NAIVE	expression-matched random gene set	HALLMARK_PROTEIN_SECRETION	99	0.0034539162407132805	2026
HWANG_GSE202051_NAIVE	expression-matched random gene set	HALLMARK_PROTEIN_SECRETION	100	0.000942484744404518	2026
HWANG_GSE202051_NAIVE	unrelated Hallmark pathway	HALLMARK_BILE_ACID_METABOLISM	1	0.00027195633627747804	2026
HWANG_GSE202051_NAIVE	unrelated Hallmark pathway	HALLMARK_BILE_ACID_METABOLISM	2	0.0014107245410544028	2026
HWANG_GSE202051_NAIVE	unrelated Hallmark pathway	HALLMARK_BILE_ACID_METABOLISM	3	-0.003698669394966687	2026
HWANG_GSE202051_NAIVE	unrelated Hallmark pathway	HALLMARK_BILE_ACID_METABOLISM	4	-0.0016104791116249339	2026
HWANG_GSE202051_NAIVE	unrelated Hallmark pathway	HALLMARK_BILE_ACID_METABOLISM	5	-0.004308149702400734	2026
HWANG_GSE202051_NAIVE	unrelated Hallmark pathway	HALLMARK_BILE_ACID_METABOLISM	6	0.004460913740499091	2026
HWANG_GSE202051_NAIVE	unrelated Hallmark pathway	HALLMARK_BILE_ACID_METABOLISM	7	0.004742088695870406	2026
HWANG_GSE202051_NAIVE	unrelated Hallmark pathway	HALLMARK_BILE_ACID_METABOLISM	8	0.004071485151137379	2026
HWANG_GSE202051_NAIVE	unrelated Hallmark pathway	HALLMARK_BILE_ACID_METABOLISM	9	-0.00048614925093849737	2026
HWANG_GSE202051_NAIVE	unrelated Hallmark pathway	HALLMARK_BILE_ACID_METABOLISM	10	0.003129322799627121	2026
HWANG_GSE202051_NAIVE	unrelated Hallmark pathway	HALLMARK_BILE_ACID_METABOLISM	11	-6.499964670554325e-05	2026
HWANG_GSE202051_NAIVE	unrelated Hallmark pathway	HALLMARK_BILE_ACID_METABOLISM	12	0.0017904012019679812	2026
HWANG_GSE202051_NAIVE	unrelated Hallmark pathway	HALLMARK_BILE_ACID_METABOLISM	13	0.002854188662874764	2026
HWANG_GSE202051_NAIVE	unrelated Hallmark pathway	HALLMARK_BILE_ACID_METABOLISM	14	0.004297864616930931	2026
HWANG_GSE202051_NAIVE	unrelated Hallmark pathway	HALLMARK_BILE_ACID_METABOLISM	15	0.0011614645059229366	2026
HWANG_GSE202051_NAIVE	unrelated Hallmark pathway	HALLMARK_BILE_ACID_METABOLISM	16	0.006259682263703639	2026
HWANG_GSE202051_NAIVE	unrelated Hallmark pathway	HALLMARK_BILE_ACID_METABOLISM	17	-0.0005783402383988574	2026
HWANG_GSE202051_NAIVE	unrelated Hallmark pathway	HALLMARK_BILE_ACID_METABOLISM	18	0.00033471390657933866	2026
HWANG_GSE202051_NAIVE	unrelated Hallmark pathway	HALLMARK_BILE_ACID_METABOLISM	19	0.002322867079834053	2026
HWANG_GSE202051_NAIVE	unrelated Hallmark pathway	HALLMARK_BILE_ACID_METABOLISM	20	0.0027472296497696004	2026
HWANG_GSE202051_NAIVE	unrelated Hallmark pathway	HALLMARK_BILE_ACID_METABOLISM	21	0.003214321536339879	2026
HWANG_GSE202051_NAIVE	unrelated Hallmark pathway	HALLMARK_BILE_ACID_METABOLISM	22	-0.006367639935854382	2026
HWANG_GSE202051_NAIVE	unrelated Hallmark pathway	HALLMARK_BILE_ACID_METABOLISM	23	-0.0006341430155852432	2026
HWANG_GSE202051_NAIVE	unrelated Hallmark pathway	HALLMARK_BILE_ACID_METABOLISM	24	-0.0013064302902316435	2026
HWANG_GSE202051_NAIVE	unrelated Hallmark pathway	HALLMARK_BILE_ACID_METABOLISM	25	0.0023058314991638135	2026
HWANG_GSE202051_NAIVE	unrelated Hallmark pathway	HALLMARK_BILE_ACID_METABOLISM	26	0.00032066846156285903	2026
HWANG_GSE202051_NAIVE	unrelated Hallmark pathway	HALLMARK_BILE_ACID_METABOLISM	27	0.0011962240653176153	2026
HWANG_GSE202051_NAIVE	unrelated Hallmark pathway	HALLMARK_BILE_ACID_METABOLISM	28	0.0006479794905570475	2026
HWANG_GSE202051_NAIVE	unrelated Hallmark pathway	HALLMARK_BILE_ACID_METABOLISM	29	0.0003219140888718663	2026
HWANG_GSE202051_NAIVE	unrelated Hallmark pathway	HALLMARK_BILE_ACID_METABOLISM	30	0.005316645066903328	2026
HWANG_GSE202051_NAIVE	unrelated Hallmark pathway	HALLMARK_BILE_ACID_METABOLISM	31	0.002519332327478701	2026
HWANG_GSE202051_NAIVE	unrelated Hallmark pathway	HALLMARK_BILE_ACID_METABOLISM	32	-0.00047675064683432304	2026
HWANG_GSE202051_NAIVE	unrelated Hallmark pathway	HALLMARK_BILE_ACID_METABOLISM	33	0.0069471056107713695	2026
HWANG_GSE202051_NAIVE	unrelated Hallmark pathway	HALLMARK_BILE_ACID_METABOLISM	34	0.0052002093279297674	2026
HWANG_GSE202051_NAIVE	unrelated Hallmark pathway	HALLMARK_BILE_ACID_METABOLISM	35	-0.0005350053089321839	2026
HWANG_GSE202051_NAIVE	unrelated Hallmark pathway	HALLMARK_BILE_ACID_METABOLISM	36	-0.0015855919157530224	2026
HWANG_GSE202051_NAIVE	unrelated Hallmark pathway	HALLMARK_BILE_ACID_METABOLISM	37	-0.00012009813951326791	2026
HWANG_GSE202051_NAIVE	unrelated Hallmark pathway	HALLMARK_BILE_ACID_METABOLISM	38	-0.0006952689445581233	2026
HWANG_GSE202051_NAIVE	unrelated Hallmark pathway	HALLMARK_BILE_ACID_METABOLISM	39	0.001992475579860622	2026
HWANG_GSE202051_NAIVE	unrelated Hallmark pathway	HALLMARK_BILE_ACID_METABOLISM	40	0.0012742463753048544	2026
HWANG_GSE202051_NAIVE	unrelated Hallmark pathway	HALLMARK_BILE_ACID_METABOLISM	41	0.0002635363623471132	2026
HWANG_GSE202051_NAIVE	unrelated Hallmark pathway	HALLMARK_BILE_ACID_METABOLISM	42	0.0032978019808985186	2026
HWANG_GSE202051_NAIVE	unrelated Hallmark pathway	HALLMARK_BILE_ACID_METABOLISM	43	-0.0006210828010745063	2026
HWANG_GSE202051_NAIVE	unrelated Hallmark pathway	HALLMARK_BILE_ACID_METABOLISM	44	0.0019251538030768316	2026
HWANG_GSE202051_NAIVE	unrelated Hallmark pathway	HALLMARK_BILE_ACID_METABOLISM	45	-0.004842510526080613	2026
HWANG_GSE202051_NAIVE	unrelated Hallmark pathway	HALLMARK_BILE_ACID_METABOLISM	46	0.0031787630596961888	2026
HWANG_GSE202051_NAIVE	unrelated Hallmark pathway	HALLMARK_BILE_ACID_METABOLISM	47	0.001438821572664575	2026
HWANG_GSE202051_NAIVE	unrelated Hallmark pathway	HALLMARK_BILE_ACID_METABOLISM	48	-0.0034952120702749427	2026
HWANG_GSE202051_NAIVE	unrelated Hallmark pathway	HALLMARK_BILE_ACID_METABOLISM	49	0.0019461486658076917	2026
HWANG_GSE202051_NAIVE	unrelated Hallmark pathway	HALLMARK_BILE_ACID_METABOLISM	50	0.0004883558502653808	2026
HWANG_GSE202051_NAIVE	unrelated Hallmark pathway	HALLMARK_BILE_ACID_METABOLISM	51	0.004646870221176764	2026
HWANG_GSE202051_NAIVE	unrelated Hallmark pathway	HALLMARK_BILE_ACID_METABOLISM	52	0.0014383727783705612	2026
HWANG_GSE202051_NAIVE	unrelated Hallmark pathway	HALLMARK_BILE_ACID_METABOLISM	53	-0.00011209699386726115	2026
HWANG_GSE202051_NAIVE	unrelated Hallmark pathway	HALLMARK_BILE_ACID_METABOLISM	54	-0.004012169649336537	2026
HWANG_GSE202051_NAIVE	unrelated Hallmark pathway	HALLMARK_BILE_ACID_METABOLISM	55	3.7052911456485146e-05	2026
HWANG_GSE202051_NAIVE	unrelated Hallmark pathway	HALLMARK_BILE_ACID_METABOLISM	56	-0.003109835491607456	2026
HWANG_GSE202051_NAIVE	unrelated Hallmark pathway	HALLMARK_BILE_ACID_METABOLISM	57	0.007655097837345189	2026
HWANG_GSE202051_NAIVE	unrelated Hallmark pathway	HALLMARK_BILE_ACID_METABOLISM	58	-0.005397343494914113	2026
HWANG_GSE202051_NAIVE	unrelated Hallmark pathway	HALLMARK_BILE_ACID_METABOLISM	59	0.0020389733479050935	2026
HWANG_GSE202051_NAIVE	unrelated Hallmark pathway	HALLMARK_BILE_ACID_METABOLISM	60	0.004534301942006823	2026
HWANG_GSE202051_NAIVE	unrelated Hallmark pathway	HALLMARK_BILE_ACID_METABOLISM	61	0.0036922350552114815	2026
HWANG_GSE202051_NAIVE	unrelated Hallmark pathway	HALLMARK_BILE_ACID_METABOLISM	62	0.00032282509439114974	2026
HWANG_GSE202051_NAIVE	unrelated Hallmark pathway	HALLMARK_BILE_ACID_METABOLISM	63	-0.0019498034022060408	2026
HWANG_GSE202051_NAIVE	unrelated Hallmark pathway	HALLMARK_BILE_ACID_METABOLISM	64	0.004950513770323451	2026
HWANG_GSE202051_NAIVE	unrelated Hallmark pathway	HALLMARK_BILE_ACID_METABOLISM	65	0.0017992946625880492	2026
HWANG_GSE202051_NAIVE	unrelated Hallmark pathway	HALLMARK_BILE_ACID_METABOLISM	66	0.001732007368873198	2026
HWANG_GSE202051_NAIVE	unrelated Hallmark pathway	HALLMARK_BILE_ACID_METABOLISM	67	-0.0016455255908405812	2026
HWANG_GSE202051_NAIVE	unrelated Hallmark pathway	HALLMARK_BILE_ACID_METABOLISM	68	-0.0006296701749574547	2026
HWANG_GSE202051_NAIVE	unrelated Hallmark pathway	HALLMARK_BILE_ACID_METABOLISM	69	0.0012865699027157828	2026
HWANG_GSE202051_NAIVE	unrelated Hallmark pathway	HALLMARK_BILE_ACID_METABOLISM	70	0.002445334542774713	2026
HWANG_GSE202051_NAIVE	unrelated Hallmark pathway	HALLMARK_BILE_ACID_METABOLISM	71	0.00488342846671937	2026
HWANG_GSE202051_NAIVE	unrelated Hallmark pathway	HALLMARK_BILE_ACID_METABOLISM	72	-0.0039006565597622324	2026
HWANG_GSE202051_NAIVE	unrelated Hallmark pathway	HALLMARK_BILE_ACID_METABOLISM	73	0.0008690624236672319	2026
HWANG_GSE202051_NAIVE	unrelated Hallmark pathway	HALLMARK_BILE_ACID_METABOLISM	74	0.001956354770854723	2026
HWANG_GSE202051_NAIVE	unrelated Hallmark pathway	HALLMARK_BILE_ACID_METABOLISM	75	0.0009700819715612666	2026
HWANG_GSE202051_NAIVE	unrelated Hallmark pathway	HALLMARK_BILE_ACID_METABOLISM	76	0.005277665184929948	2026
HWANG_GSE202051_NAIVE	unrelated Hallmark pathway	HALLMARK_BILE_ACID_METABOLISM	77	0.004423630756199003	2026
HWANG_GSE202051_NAIVE	unrelated Hallmark pathway	HALLMARK_BILE_ACID_METABOLISM	78	0.0014150167623626674	2026
HWANG_GSE202051_NAIVE	unrelated Hallmark pathway	HALLMARK_BILE_ACID_METABOLISM	79	-0.001276724318350864	2026
HWANG_GSE202051_NAIVE	unrelated Hallmark pathway	HALLMARK_BILE_ACID_METABOLISM	80	0.007082934508301326	2026
HWANG_GSE202051_NAIVE	unrelated Hallmark pathway	HALLMARK_BILE_ACID_METABOLISM	81	0.0007611361914781939	2026
HWANG_GSE202051_NAIVE	unrelated Hallmark pathway	HALLMARK_BILE_ACID_METABOLISM	82	0.0009820783251002125	2026
HWANG_GSE202051_NAIVE	unrelated Hallmark pathway	HALLMARK_BILE_ACID_METABOLISM	83	0.0031152189728366232	2026
HWANG_GSE202051_NAIVE	unrelated Hallmark pathway	HALLMARK_BILE_ACID_METABOLISM	84	0.0017744374454784016	2026
HWANG_GSE202051_NAIVE	unrelated Hallmark pathway	HALLMARK_BILE_ACID_METABOLISM	85	0.0038076113927593617	2026
HWANG_GSE202051_NAIVE	unrelated Hallmark pathway	HALLMARK_BILE_ACID_METABOLISM	86	0.0015136980615533247	2026
HWANG_GSE202051_NAIVE	unrelated Hallmark pathway	HALLMARK_BILE_ACID_METABOLISM	87	0.00496157421046008	2026
HWANG_GSE202051_NAIVE	unrelated Hallmark pathway	HALLMARK_BILE_ACID_METABOLISM	88	0.0001590131499298186	2026
HWANG_GSE202051_NAIVE	unrelated Hallmark pathway	HALLMARK_BILE_ACID_METABOLISM	89	0.002385904548195037	2026
HWANG_GSE202051_NAIVE	unrelated Hallmark pathway	HALLMARK_BILE_ACID_METABOLISM	90	0.0012372085714769997	2026
HWANG_GSE202051_NAIVE	unrelated Hallmark pathway	HALLMARK_BILE_ACID_METABOLISM	91	-0.0020290238872925333	2026
HWANG_GSE202051_NAIVE	unrelated Hallmark pathway	HALLMARK_BILE_ACID_METABOLISM	92	0.0009916725533555368	2026
HWANG_GSE202051_NAIVE	unrelated Hallmark pathway	HALLMARK_BILE_ACID_METABOLISM	93	-0.003989782841379077	2026
HWANG_GSE202051_NAIVE	unrelated Hallmark pathway	HALLMARK_BILE_ACID_METABOLISM	94	0.003588546893830465	2026
HWANG_GSE202051_NAIVE	unrelated Hallmark pathway	HALLMARK_BILE_ACID_METABOLISM	95	0.006874370062756961	2026
HWANG_GSE202051_NAIVE	unrelated Hallmark pathway	HALLMARK_BILE_ACID_METABOLISM	96	-0.002075372193837031	2026
HWANG_GSE202051_NAIVE	unrelated Hallmark pathway	HALLMARK_BILE_ACID_METABOLISM	97	0.0004356781627159924	2026
HWANG_GSE202051_NAIVE	unrelated Hallmark pathway	HALLMARK_BILE_ACID_METABOLISM	98	0.0025686695382028733	2026
HWANG_GSE202051_NAIVE	unrelated Hallmark pathway	HALLMARK_BILE_ACID_METABOLISM	99	0.0034688322549391816	2026
HWANG_GSE202051_NAIVE	unrelated Hallmark pathway	HALLMARK_BILE_ACID_METABOLISM	100	-0.0018101212208296935	2026
HWANG_GSE202051_NAIVE	unrelated Hallmark pathway	HALLMARK_HEME_METABOLISM	1	-0.004674234514151001	2026
HWANG_GSE202051_NAIVE	unrelated Hallmark pathway	HALLMARK_HEME_METABOLISM	2	-0.005940762364521836	2026
HWANG_GSE202051_NAIVE	unrelated Hallmark pathway	HALLMARK_HEME_METABOLISM	3	-0.0046728343472853045	2026
HWANG_GSE202051_NAIVE	unrelated Hallmark pathway	HALLMARK_HEME_METABOLISM	4	-0.003372346051990574	2026
HWANG_GSE202051_NAIVE	unrelated Hallmark pathway	HALLMARK_HEME_METABOLISM	5	-0.004562195806785465	2026
HWANG_GSE202051_NAIVE	unrelated Hallmark pathway	HALLMARK_HEME_METABOLISM	6	-0.004378420389554656	2026
HWANG_GSE202051_NAIVE	unrelated Hallmark pathway	HALLMARK_HEME_METABOLISM	7	-0.004607017347606233	2026
HWANG_GSE202051_NAIVE	unrelated Hallmark pathway	HALLMARK_HEME_METABOLISM	8	-0.005021678642096626	2026
HWANG_GSE202051_NAIVE	unrelated Hallmark pathway	HALLMARK_HEME_METABOLISM	9	-0.005310010763973656	2026
HWANG_GSE202051_NAIVE	unrelated Hallmark pathway	HALLMARK_HEME_METABOLISM	10	-0.005356625367246509	2026
HWANG_GSE202051_NAIVE	unrelated Hallmark pathway	HALLMARK_HEME_METABOLISM	11	-0.0023003262707955536	2026
HWANG_GSE202051_NAIVE	unrelated Hallmark pathway	HALLMARK_HEME_METABOLISM	12	-0.002713472772467729	2026
HWANG_GSE202051_NAIVE	unrelated Hallmark pathway	HALLMARK_HEME_METABOLISM	13	-0.0034956902919703733	2026
HWANG_GSE202051_NAIVE	unrelated Hallmark pathway	HALLMARK_HEME_METABOLISM	14	-0.0028985106796717524	2026
HWANG_GSE202051_NAIVE	unrelated Hallmark pathway	HALLMARK_HEME_METABOLISM	15	-0.002866475176099384	2026
HWANG_GSE202051_NAIVE	unrelated Hallmark pathway	HALLMARK_HEME_METABOLISM	16	0.00097849646891322	2026
HWANG_GSE202051_NAIVE	unrelated Hallmark pathway	HALLMARK_HEME_METABOLISM	17	-0.006535365749039988	2026
HWANG_GSE202051_NAIVE	unrelated Hallmark pathway	HALLMARK_HEME_METABOLISM	18	-0.0032325287410242456	2026
HWANG_GSE202051_NAIVE	unrelated Hallmark pathway	HALLMARK_HEME_METABOLISM	19	-0.00650909847070549	2026
HWANG_GSE202051_NAIVE	unrelated Hallmark pathway	HALLMARK_HEME_METABOLISM	20	-0.00518504148909671	2026
HWANG_GSE202051_NAIVE	unrelated Hallmark pathway	HALLMARK_HEME_METABOLISM	21	-0.005348986009444645	2026
HWANG_GSE202051_NAIVE	unrelated Hallmark pathway	HALLMARK_HEME_METABOLISM	22	-0.0034089347472414035	2026
HWANG_GSE202051_NAIVE	unrelated Hallmark pathway	HALLMARK_HEME_METABOLISM	23	-0.004429332049590718	2026
HWANG_GSE202051_NAIVE	unrelated Hallmark pathway	HALLMARK_HEME_METABOLISM	24	-0.004523057288742897	2026
HWANG_GSE202051_NAIVE	unrelated Hallmark pathway	HALLMARK_HEME_METABOLISM	25	-0.005185695550565601	2026
HWANG_GSE202051_NAIVE	unrelated Hallmark pathway	HALLMARK_HEME_METABOLISM	26	-0.0008478765517758443	2026
HWANG_GSE202051_NAIVE	unrelated Hallmark pathway	HALLMARK_HEME_METABOLISM	27	-0.0064874383455734	2026
HWANG_GSE202051_NAIVE	unrelated Hallmark pathway	HALLMARK_HEME_METABOLISM	28	-0.004099044865148307	2026
HWANG_GSE202051_NAIVE	unrelated Hallmark pathway	HALLMARK_HEME_METABOLISM	29	-0.006484981854765169	2026
HWANG_GSE202051_NAIVE	unrelated Hallmark pathway	HALLMARK_HEME_METABOLISM	30	-0.004298481592439978	2026
HWANG_GSE202051_NAIVE	unrelated Hallmark pathway	HALLMARK_HEME_METABOLISM	31	-0.0063364279420707725	2026
HWANG_GSE202051_NAIVE	unrelated Hallmark pathway	HALLMARK_HEME_METABOLISM	32	-0.002897776300974643	2026
HWANG_GSE202051_NAIVE	unrelated Hallmark pathway	HALLMARK_HEME_METABOLISM	33	-0.007206352902728297	2026
HWANG_GSE202051_NAIVE	unrelated Hallmark pathway	HALLMARK_HEME_METABOLISM	34	-0.0065991940457273066	2026
HWANG_GSE202051_NAIVE	unrelated Hallmark pathway	HALLMARK_HEME_METABOLISM	35	-0.006575786148321246	2026
HWANG_GSE202051_NAIVE	unrelated Hallmark pathway	HALLMARK_HEME_METABOLISM	36	-0.0019285047268259743	2026
